0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,33186398479992235
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,3315934215957653
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
0,31258715399184145
